date,BTC_price,ETH_price,BNB_price
2018-04-30,9240.5498046875,669.9240112304688,14.312100410461426
2018-05-01,9119.009765625,673.6129760742188,14.164299964904785
2018-05-02,9235.919921875,687.1489868164062,14.409199714660645
2018-05-03,9743.8603515625,779.5430297851562,14.652600288391113
2018-05-04,9700.759765625,785.6240234375,14.329500198364258
2018-05-05,9858.150390625,816.1199951171875,14.36870002746582
2018-05-06,9654.7998046875,792.3109741210938,13.94260025024414
2018-05-07,9373.009765625,753.7249755859375,13.702500343322754
2018-05-08,9234.8203125,752.8569946289062,13.529000282287598
2018-05-09,9325.1796875,752.2750244140625,14.660200119018555
2018-05-10,9043.9404296875,727.2769775390625,13.818400382995605
2018-05-11,8441.490234375,679.5859985351562,12.993900299072266
2018-05-12,8504.8896484375,686.0479736328125,12.943900108337402
2018-05-13,8723.9404296875,733.4959716796875,13.11870002746582
2018-05-14,8716.7900390625,730.5490112304688,12.870699882507324
2018-05-15,8510.3798828125,708.8709716796875,12.56779956817627
2018-05-16,8368.830078125,707.0499877929688,12.260499954223633
2018-05-17,8094.31982421875,672.656982421875,12.46500015258789
2018-05-18,8250.9697265625,694.3670043945312,15.13539981842041
2018-05-19,8247.1796875,696.530029296875,14.245699882507324
2018-05-20,8513.25,715.3690185546875,14.117799758911133
2018-05-21,8418.990234375,699.2219848632812,14.722299575805664
2018-05-22,8041.77978515625,647.7410278320312,13.92549991607666
2018-05-23,7557.81982421875,583.5850219726562,12.626199722290039
2018-05-24,7587.33984375,601.7550048828125,13.000300407409668
2018-05-25,7480.14013671875,586.7340087890625,13.008000373840332
2018-05-26,7355.8798828125,587.280029296875,12.759099960327148
2018-05-27,7368.22021484375,572.6680297851562,12.605799674987793
2018-05-28,7135.990234375,516.0360107421875,11.89430046081543
2018-05-29,7472.58984375,565.3880004882812,12.571700096130371
2018-05-30,7406.52001953125,559.5900268554688,12.570899963378906
2018-05-31,7494.169921875,577.64501953125,14.190199851989746
2018-06-01,7541.4501953125,580.0430297851562,14.240799903869629
2018-06-02,7643.4501953125,591.8079833984375,14.679699897766113
2018-06-03,7720.25,618.3289794921875,14.565999984741211
2018-06-04,7514.47021484375,592.9849853515625,14.261099815368652
2018-06-05,7633.759765625,609.302978515625,15.599300384521484
2018-06-06,7653.97998046875,607.1240234375,17.247499465942383
2018-06-07,7678.240234375,605.18701171875,16.263099670410156
2018-06-08,7624.919921875,601.0770263671875,16.273799896240234
2018-06-09,7531.97998046875,597.56201171875,15.963199615478516
2018-06-10,6786.02001953125,526.47900390625,14.184200286865234
2018-06-11,6906.919921875,533.2839965820312,15.383500099182129
2018-06-12,6582.35986328125,496.8429870605469,15.226200103759766
2018-06-13,6349.89990234375,477.4939880371094,14.589099884033203
2018-06-14,6675.35009765625,519.7420043945312,14.895299911499023
2018-06-15,6456.580078125,491.0039978027344,15.048100471496582
2018-06-16,6550.16015625,499.6419982910156,15.809200286865234
2018-06-17,6499.27001953125,500.447998046875,16.578800201416016
2018-06-18,6734.81982421875,518.8909912109375,16.87969970703125
2018-06-19,6769.93994140625,537.9569702148438,16.699600219726562
2018-06-20,6776.5498046875,536.2680053710938,16.061899185180664
2018-06-21,6729.740234375,527.3670043945312,17.053300857543945
2018-06-22,6083.68994140625,465.8169860839844,15.593899726867676
2018-06-23,6162.47998046875,474.5199890136719,15.551199913024902
2018-06-24,6173.22998046875,457.6719970703125,14.447600364685059
2018-06-25,6249.18017578125,460.30999755859375,14.920900344848633
2018-06-26,6093.669921875,432.7720031738281,14.119999885559082
2018-06-27,6157.1298828125,442.364990234375,14.050100326538086
2018-06-28,5903.43994140625,422.364990234375,14.124600410461426
2018-06-29,6218.2998046875,436.0090026855469,14.508600234985352
2018-06-30,6404.0,455.17999267578125,14.657299995422363
2018-07-01,6385.81982421875,453.9179992675781,14.40410041809082
2018-07-02,6614.18017578125,475.34698486328125,14.570599555969238
2018-07-03,6529.58984375,464.19500732421875,14.171500205993652
2018-07-04,6597.5498046875,467.3179931640625,14.005499839782715
2018-07-05,6639.14013671875,474.4119873046875,13.850500106811523
2018-07-06,6673.5,474.0119934082031,13.529600143432617
2018-07-07,6856.93017578125,491.6600036621094,14.404800415039062
2018-07-08,6773.8798828125,489.1189880371094,13.991900444030762
2018-07-09,6741.75,476.6820068359375,13.66450023651123
2018-07-10,6329.9501953125,434.42401123046875,12.761300086975098
2018-07-11,6394.7099609375,446.51800537109375,12.704899787902832
2018-07-12,6228.81005859375,430.0740051269531,12.070599555969238
2018-07-13,6238.0498046875,434.0270080566406,12.180100440979004
2018-07-14,6276.1201171875,436.08599853515625,12.096500396728516
2018-07-15,6359.64013671875,449.8500061035156,12.28909969329834
2018-07-16,6741.75,480.6579895019531,13.237299919128418
2018-07-17,7321.0400390625,501.00201416015625,13.712800025939941
2018-07-18,7370.77978515625,480.51300048828125,12.864800453186035
2018-07-19,7466.85986328125,469.6189880371094,12.918000221252441
2018-07-20,7354.1298828125,450.697998046875,12.070899963378906
2018-07-21,7419.2900390625,462.4360046386719,12.18529987335205
2018-07-22,7418.490234375,459.6570129394531,12.11989974975586
2018-07-23,7711.10986328125,450.8529968261719,12.01990032196045
2018-07-24,8424.26953125,479.37298583984375,12.145099639892578
2018-07-25,8181.39013671875,472.4930114746094,12.939399719238281
2018-07-26,7951.580078125,464.0369873046875,13.397299766540527
2018-07-27,8165.009765625,469.6659851074219,13.922699928283691
2018-07-28,8192.150390625,466.89801025390625,14.601699829101562
2018-07-29,8218.4599609375,466.6650085449219,14.021200180053711
2018-07-30,8180.47998046875,457.08099365234375,13.216899871826172
2018-07-31,7780.43994140625,433.86700439453125,13.775400161743164
2018-08-01,7624.91015625,420.74700927734375,13.57390022277832
2018-08-02,7567.14990234375,412.6210021972656,14.176899909973145
2018-08-03,7434.39013671875,418.2619934082031,14.134599685668945
2018-08-04,7032.85009765625,407.25201416015625,13.842399597167969
2018-08-05,7068.47998046875,410.5159912109375,13.623200416564941
2018-08-06,6951.7998046875,406.6579895019531,13.69909954071045
2018-08-07,6753.1201171875,380.2149963378906,13.146100044250488
2018-08-08,6305.7998046875,356.6130065917969,12.143699645996094
2018-08-09,6568.22998046875,365.5880126953125,12.857999801635742
2018-08-10,6184.7099609375,334.1759948730469,12.130800247192383
2018-08-11,6295.72998046875,322.11199951171875,11.736599922180176
2018-08-12,6322.68994140625,319.57000732421875,11.741800308227539
2018-08-13,6297.56982421875,286.4949951171875,10.22819995880127
2018-08-14,6199.7099609375,278.9320068359375,9.420109748840332
2018-08-15,6308.52001953125,282.364013671875,9.46300983428955
2018-08-16,6334.72998046875,288.0459899902344,9.802330017089844
2018-08-17,6580.6298828125,315.72900390625,10.867799758911133
2018-08-18,6423.759765625,295.81201171875,9.907580375671387
2018-08-19,6506.06982421875,300.8340148925781,10.156200408935547
2018-08-20,6308.52978515625,274.31500244140625,9.700929641723633
2018-08-21,6488.759765625,281.9440002441406,9.714630126953125
2018-08-22,6376.7099609375,271.34100341796875,9.539730072021484
2018-08-23,6534.8798828125,277.10400390625,9.71504020690918
2018-08-24,6719.9599609375,282.9670104980469,10.234700202941895
2018-08-25,6763.18994140625,279.64599609375,10.1358003616333
